meter_number,poc_number,branch,vending_category,location,first_transaction_month,last_transaction_month,is_violation,lifetime_total_units,lifetime_total_transactions,lifetime
14340168351,119101603099,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-08-31,2022-02-28,0,22.522733437310368,9.0,18.938766709788702
14340168724,119101803462,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-03-31,0,50.231232759717095,20.0,29.978007761966364
14340182261,119101803403,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2021-11-30,0,36.2,9.0,26.002566787819053
14340185009,119101603323,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-03-31,0,143.73358696131135,56.0,28.992361239450503
14340185595,119100102495,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2021-07-31,0,6.7,4.0,21.008624407072013
14340185744,119102101801,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-01-31,2022-03-31,0,60.766686691200114,30.0,14.930470851557526
14340186106,119100102460,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-08-31,2022-01-31,0,1.649351526452826,2.0,6.0267972648309
14340186304,746412,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2019-11-30,0,2.5,1.0,1.0
14340186320,119101803713,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-02-28,0,51.49719562162562,23.0,27.973859832850778
14340205260,119080801601,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-03-31,0,93.91387457601205,39.0,30.99650916856609
14340208298,119081402921,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2022-03-31,0,22.246757632264128,9.0,20.975769522988152
14340208819,119062701551,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-07-31,2022-03-31,0,7.086042481881598,8.0,8.983736832378488
14340208868,119091203720,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2021-05-31,0,51.599999999999994,27.0,21.008624407072013
14340208934,119062702955,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-08-31,2022-02-28,0,46.54862300975613,19.0,18.938766709788702
14340213744,119082102350,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-02-28,0,79.09481840107355,26.0,29.978007761966364
14340213942,765731,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2020-02-29,0,11.1,4.0,3.9897944516314503
14340214064,498159,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-04-30,2021-11-30,0,24.0,3.0,20.022977884556152
14340214080,119081405155,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-03-31,0,55.17078801666884,38.0,31.982155691081953
14340214130,119080701036,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2021-06-30,0,10.1,3.0,18.971621593872563
14340214197,119082708968,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2019-10-31,0,2.9,1.0,1.0
14340214387,119062702939,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2021-12-31,0,22.849354621178303,10.0,25.016920265303188
14340214494,498626,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2022-02-28,0,75.48487926631752,11.0,26.955358426251053
14340224758,497801,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-01-31,0,38.79610915871696,8.0,30.04371753013409
14340229179,119102402356,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-10-31,2022-03-31,0,35.594168380163644,20.0,17.95312018727284
14340229336,119062703226,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-07-31,2022-03-31,0,64.92308519407139,25.0,33.000657097681675
14340233940,119091202112,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-01-31,0,7.973378816132064,4.0,28.039569601018503
14340234054,119091202384,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2022-02-28,0,28.621656258578135,12.0,26.955358426251053
14340234245,119091202066,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-01-31,0,18.760609908289688,9.0,24.064128626871188
14340234393,498069,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-03-31,0,295.5182749558074,108.0,29.978007761966364
14340234641,740810,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2022-02-28,0,28.622733437310366,12.0,26.955358426251053
14340234815,498695,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2021-11-30,0,34.899139494904404,8.0,25.016920265303188
14340236414,119091202171,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-04-30,2022-03-31,0,22.383773598147854,10.0,23.998418858703463
14340236646,119091203712,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-12-31,2021-12-31,0,9.49784873726101,1.0,1.0
14340236794,119091202120,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2022-01-31,0,9.198703052905651,3.0,19.037331362040288
14340237008,855027,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-04-30,2022-01-31,0,84.37359548976868,21.0,22.059980697755602
14340244251,119081403284,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-01-31,0,34.896464010203445,14.0,29.058071007618228
14340244541,119081402830,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-04-30,2022-03-31,0,338.6314264143959,125.0,23.998418858703463
14340244632,915913,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-02-28,0,40.84546068516978,22.0,29.978007761966364
14340252247,119062902350,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-02-28,0,28.547841000447317,13.0,30.963654284482228
14340252254,119063002027,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2021-10-31,0,11.7,8.0,26.035421671902913
14340255612,740145,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-03-31,0,264.70796446038884,64.0,26.002566787819053
14340256354,119091202163,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2022-02-28,0,11.573378816132063,5.0,25.936857019651328
14340262006,119101803314,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-02-28,0,20.636040934518853,7.0,27.973859832850778
14340263160,119101803551,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2021-12-31,0,49.0489243686305,18.0,23.998418858703463
14340263178,119111803444,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-03-31,0,45.558938623269654,19.0,28.992361239450503
14340263186,119101803624,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-02-28,0,66.32273343731036,26.0,27.973859832850778
14340263194,119101803683,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-03-31,0,43.021219816579375,15.0,28.992361239450503
14340268557,119102101844,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2021-12-31,0,33.8493546211783,32.0,23.045627220271463
14340282004,119101804124,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-02-28,0,45.39568200089463,14.0,27.973859832850778
14340283820,119102300340,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2022-03-31,0,48.00518334205782,44.0,20.975769522988152
14340284216,834773,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2021-10-31,0,5.8,4.0,23.012772336187602
14340289223,119101803446,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-03-31,0,155.83812163405335,33.0,29.978007761966364
14340291948,119102300359,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-08-31,2022-01-31,0,41.44675763226413,18.0,18.018829955440562
14340294736,119102300936,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-03-31,0,40.57186829012656,21.0,28.992361239450503
14340295634,865366,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2021-10-31,0,184.29999999999998,8.0,23.012772336187602
14340307439,119062702270,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-02-28,0,21.536040934518855,13.0,30.963654284482228
14340307447,119062702459,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-03-31,0,40.41130679550658,18.0,31.982155691081953
14340307587,119062702580,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2022-03-31,0,38.51754564893297,11.0,26.955358426251053
14340307686,119080701796,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-03-31,0,7.7738121634053385,5.0,28.992361239450503
14340307801,119081405661,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2022-03-31,0,48.24546687462073,30.0,27.973859832850778
14340308205,119080801944,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-02-28,0,45.79740920053678,23.0,29.978007761966364
14340308338,119081403421,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-06-30,2022-02-28,0,57.26106356507272,23.0,20.975769522988152
14340308569,119080701771,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-03-31,0,336.1219213297824,140.0,31.982155691081953
14340308593,119091202661,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-02-28,0,57.144708516892514,38.0,24.984065381219327
14340308668,119091704819,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2019-12-31,0,4.8,1.0,1.0
14340308866,740592,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-02-28,0,50.022733437310364,14.0,28.95950635536664
14340308882,119080901604,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-11-30,0,56.7,32.0,28.00671471693464
14340308940,119102202896,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2020-08-31,0,5.1000000000000005,3.0,11.020739645577939
14340309096,119062701460,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-07-31,2022-03-31,0,46.55877437182923,17.0,33.000657097681675
14340309146,119081404825,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2022-03-31,0,280.2301496640832,74.0,27.973859832850778
14340324921,119080703111,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-01-31,0,27.373378816132064,16.0,30.04371753013409
14340325084,119080705937,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-12-31,0,52.27360167921965,18.0,29.025216123534364
14340325217,119080701680,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-01-31,0,32.598709242356605,16.0,28.039569601018503
14340325233,119080701370,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2021-07-31,0,17.0,9.0,21.008624407072013
14340325464,119080701354,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2021-12-31,0,39.098709242356605,6.0,28.039569601018503
14340328278,119062702203,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-07-31,2021-11-30,0,43.89999999999999,13.0,29.025216123534364
14340335596,119080701648,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-11-30,0,71.10000000000001,32.0,28.00671471693464
14340335646,119080705635,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-01-31,0,68.67208186903771,29.0,30.04371753013409
14340335661,119062702701,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-02-28,0,34.510503118834116,15.0,29.978007761966364
14340335695,119081403616,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-06-30,2021-07-31,0,5.0,2.0,14.010534097209389
14340335828,119062806394,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2021-03-31,0,25.700000000000003,13.0,14.963325735641389
14340335877,119080701044,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-01-31,0,52.546757632264125,17.0,29.058071007618228
14340336008,119081405686,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-03-31,2022-03-31,0,136.01055390825803,50.0,12.992032690609664
14340336016,119080700978,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-12-31,0,48.3489243686305,10.0,29.025216123534364
14340336024,119081405457,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2019-10-31,0,3.5,5.0,3.0041479291155877
14340336180,119081403454,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-01-31,0,30.34805457935848,12.0,29.058071007618228
14340336255,119062701525,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-10-31,0,39.1,17.0,27.021068194418778
14340336396,119063002078,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2021-09-30,0,11.2,7.0,20.975769522988152
14340336503,743691,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-03-31,0,35.147841000447315,21.0,31.982155691081953
14340337626,119091201892,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-02-28,0,18.522733437310368,7.0,28.95950635536664
14340337691,119081404711,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-03-31,0,90.72078956403158,38.0,30.99650916856609
14340337741,119062806351,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-07-31,2022-02-28,0,23.39675917962687,24.0,31.982155691081953
14340337865,119062702491,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-08-31,2021-12-31,0,6.637015965883727,4.0,17.000328548840837
14340337881,119091801407,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-01-31,0,55.1493546211783,21.0,29.058071007618228
14340338467,119091202821,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2020-02-29,0,1.0,2.0,2.971293045031725
14340338699,119091201949,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2021-12-31,0,39.54892436863051,20.0,26.035421671902913
14340343269,119081405619,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-05-31,2021-05-31,0,1.0,1.0,1.0
14340344671,739336,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2021-12-31,0,41.999569747452206,21.0,28.039569601018503
14340344887,119081403373,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2021-11-30,0,90.1,138.0,27.021068194418778
14340346296,119080701060,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-01-31,0,64.69870924235661,26.0,30.04371753013409
14340346312,119080801650,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-03-31,0,67.04698049535172,27.0,30.99650916856609
14340346346,119062806361,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-01-31,0,50.54675763226412,13.0,29.058071007618228
14340346395,119080701079,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2021-12-31,0,31.398709242356603,10.0,28.039569601018503
14340346460,119081404620,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-12-31,0,2.374462184315253,1.0,29.025216123534364
14340346510,848819,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-01-31,0,23.64805457935848,10.0,27.05392307850264
14340346817,119080801723,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-11-30,2022-03-31,0,68.13904390423156,24.0,4.975440974147313
14340347062,119062806106,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-02-28,0,16.186689408066034,7.0,30.963654284482228
14340347104,119080801685,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-12-31,0,57.94935462117831,24.0,29.025216123534364
14340347120,119080701907,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-01-31,0,53.003730754984,18.0,30.04371753013409
14340347146,119062806238,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-07-31,2022-03-31,0,89.84352300134195,33.0,33.000657097681675
14340347203,119082102385,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-10-31,0,38.9,9.0,27.021068194418778
14340347211,119081406100,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-12-31,0,41.2493546211783,34.0,29.025216123534364
14340347260,119080801626,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-03-31,0,138.83531132100404,115.0,31.982155691081953
14340349563,119101803748,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2022-03-31,0,41.234743987424515,18.0,27.973859832850778
14340350181,119100102665,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-03-31,0,121.54138610600712,110.0,29.978007761966364
14340351759,119111803428,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-03-31,2021-04-30,0,24.6,10.0,13.977679213125526
14340351874,851465,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2022-02-28,0,52.57014418520988,9.0,26.955358426251053
14340352054,119101803640,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-02-28,0,76.97251831103648,54.0,27.973859832850778
14340352294,119102300316,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-03-31,0,173.31102687060982,98.0,29.978007761966364
14340352617,119101803594,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-03-31,0,51.82353711398284,21.0,28.992361239450503
14340366583,119091203682,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-07-31,2022-01-31,0,16.898703052905653,11.0,19.037331362040288
14340376020,738084,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-03-31,0,246.1805612672121,29.0,26.002566787819053
14340377309,756430,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-01-31,0,53.5489243686305,20.0,28.039569601018503
14340377846,498594,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-06-30,2022-03-31,0,358.25998699128087,111.0,34.0191585042814
14340378356,119091201922,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-03-31,0,84.81949261693723,90.0,30.99650916856609
14340378547,737834,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2022-03-31,0,2.136430947064806,2.0,27.973859832850778
14340387308,119080701532,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-01-31,0,40.67165161648992,22.0,30.04371753013409
14340387332,119080802126,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-03-31,0,35.322976643522566,32.0,28.992361239450503
14340387910,119080701338,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-10-31,0,22.4,7.0,27.021068194418778
14340387928,119062806424,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-03-31,0,48.722303184762566,13.0,31.982155691081953
14340391664,119062701630,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-07-31,2022-03-31,0,217.10646334124527,75.0,33.000657097681675
14340391730,119062806327,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-06-30,2021-10-31,0,68.2,25.0,29.058071007618228
14340391797,119081403578,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-05-31,2022-02-28,0,11.699136400178926,15.0,21.961416045504013
14340391862,119080703081,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-01-31,0,35.39740610581131,9.0,29.058071007618228
14340391953,119080703071,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-02-28,0,72.74460636952513,19.0,29.978007761966364
14340392134,119081403519,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2021-12-31,0,17.624247058041355,17.0,25.016920265303188
14340392266,119082708933,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-03-31,0,44.29740920053678,18.0,30.99650916856609
14340392308,119062703072,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-02-28,0,20.34805457935848,8.0,28.95950635536664
14340392324,119062702874,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2021-10-31,0,4.5,4.0,21.994270929587877
14340392332,119082708925,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-03-31,0,88.76711694374792,42.0,29.978007761966364
14340392373,119080705902,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-02-28,0,33.64806076880943,22.0,29.978007761966364
14340392423,119080701052,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-01-31,0,31.90117400607167,23.0,30.04371753013409
14340404301,498591,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-03-31,0,238.18109470537377,112.0,29.978007761966364
14340404418,119080701788,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2021-12-31,0,12.401865377491998,13.0,26.035421671902913
14340404731,119080801286,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-11-30,0,97.19999999999997,51.0,28.00671471693464
14340405894,119080701672,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-02-28,0,78.67381216340534,37.0,29.978007761966364
14340411066,119081403500,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2021-12-31,0,45.5493546211783,19.0,28.039569601018503
14340411181,881059,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-01-31,0,42.37337881613206,28.0,29.058071007618228
14340411207,119062806289,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-12-31,2022-03-31,0,35.43399181914724,21.0,27.973859832850778
14340411363,119080703101,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-01-31,0,54.79351526452825,12.0,27.05392307850264
14340411447,119080801707,RULINDO,Non Residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-12-31,2022-03-31,0,13.402885819356662,5.0,3.9569395675475882
14340411454,119062703129,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-02-28,0,10.535285671516103,6.0,28.95950635536664
14340411462,119080901752,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-11-30,0,40.8,17.0,28.00671471693464
14340411504,119081403543,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-01-31,0,64.09611225344243,27.0,30.04371753013409
14340411637,834770,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-03-31,0,31.146757632264126,14.0,30.99650916856609
14340412064,119062702157,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-07-31,2022-02-28,0,100.75009837470216,93.0,31.982155691081953
14340412072,119080701710,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2021-12-31,0,28.398709242356606,8.0,27.021068194418778
14340412130,119081404426,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-03-31,0,136.8793994032422,61.0,31.982155691081953
14340412510,119080700994,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-01-31,0,26.050958879797776,18.0,28.039569601018503
14340412866,119081402970,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-03-31,0,73.38207488794316,26.0,29.978007761966364
14340414300,119062702793,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-07-31,2021-12-31,0,15.301865377491998,12.0,30.04371753013409
14340414565,119080701941,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-12-31,0,72.09870924235659,37.0,29.025216123534364
14340414698,119080703098,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2021-11-30,0,35.0,10.0,27.021068194418778
14340414748,119081402946,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-11-30,2022-03-31,0,53.07078801666884,21.0,28.992361239450503
14340414763,119062702531,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2020-09-30,0,30.9,18.0,12.006386168093801
14340414904,119080701583,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2022-03-31,0,65.54243963315875,14.0,31.982155691081953
14340415141,119091202716,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-03-31,0,115.69327842557381,63.0,29.978007761966364
14340415240,738009,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-03-31,0,117.26754719629571,26.0,29.978007761966364
14340415331,119062702688,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-03-31,0,62.32327512140197,46.0,29.978007761966364
14340417097,119091001125,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-09-30,2022-03-31,0,54.09611225344243,24.0,30.99650916856609
14340417261,119080701559,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-07-31,0,47.599999999999994,6.0,23.998418858703463
14340417683,740573,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-02-28,0,67.13345013505564,30.0,28.95950635536664
14340417766,119062702475,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-08-31,2021-10-31,0,24.5,11.0,27.021068194418778
14340417774,119081403632,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-01-31,2021-12-31,0,10.449354621178303,8.0,23.998418858703463
14340417824,119091201914,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-10-31,2022-02-28,0,40.29740920053678,16.0,28.95950635536664
14340418426,119083006320,RULINDO,Residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-05-31,2021-12-31,0,15.024247058041354,10.0,20.022977884556152
